fid,tht_hg,bht_dm,wtrtb_bt,wdpt_nm,wdpt_cd,lng,lat
"9616",8,29,6,양버즘나무,PTA,127.039258517,37.469926019
"9617",10,22,5,양버즘나무,PTA,126.992742374,37.481514457
"9618",13,35,8,양버즘나무,PTA,126.982261448,37.483843857
"9619",10,36,9,양버즘나무,PTA,126.999083152,37.47952611
"9620",5,21,5,느티나무,ZS,126.987990274,37.480169426
"9621",12,48,12,가중나무,AA,127.013517208,37.519493176
"9622",11,30,4,가중나무,AA,127.012938069,37.515617309
"9623",5,19,5,느티나무,ZS,127.010261592,37.512200006
"9624",10,23,5,양버즘나무,PTA,126.98711845,37.490965718
"9625",8,19,5,은행나무,GB,127.038312025,37.462360535
"9626",7,14,4,은행나무,GB,127.014631935,37.50239592
"9627",7,18,6,칠엽수,AC,127.012009471,37.501625975
"9628",7,29,3,양버즘나무,PTA,127.037145827,37.477099311
"9629",5,8,3,왕벚나무,PS,127.049412576,37.455995299
"9630",7,24,6,칠엽수,AC,127.013516886,37.495096531
"9631",10,29,8,양버즘나무,PTA,127.042107028,37.466135007
"9632",12,32,4,양버즘나무,PTA,127.040289147,37.4791864
"9633",7,14,4,은행나무,GB,126.996233612,37.494084322
"9634",6,18,2,느티나무,ZS,127.045945336,37.463402508
"9635",8,23,4,메타세쿼이아,TB,127.030335276,37.470500359
"9636",13,24,7,양버즘나무,PTA,127.038601039,37.479413383
"9637",9,30,7,양버즘나무,PTA,127.006790543,37.493301475
"9638",7,17,4,은행나무,GB,127.01199749,37.513244
"9639",8,21,4,느티나무,ZS,127.039637566,37.468499462
"9640",12,24,8,양버즘나무,PTA,127.010823845,37.483862891
"9641",5,18,5,양버즘나무,PTA,126.993337007,37.480771743
"9642",8,18,4,메타세쿼이아,TB,127.029878239,37.472854128
"9643",9,23,8,양버즘나무,PTA,127.038920268,37.471775595
"9644",7,20,6,칠엽수,AC,127.011234643,37.502911412
"9645",12,30,7,양버즘나무,PTA,127.02254832,37.496507688
"9646",12,43,12,가중나무,AA,127.006278987,37.512662853
"9647",9,26,10,양버즘나무,PTA,127.012067081,37.484289233
"9648",7,27,4,양버즘나무,PTA,127.034613382,37.475362715
"9649",8,11,2,은행나무,GB,127.011793491,37.513192153
"9650",13,24,7,양버즘나무,PTA,127.038183928,37.480374277
"9651",11,34,7,양버즘나무,PTA,127.01204172,37.493316974
"9652",7,17,4,양버즘나무,PTA,127.032568849,37.469991782
"9653",9,22,6,은행나무,GB,126.998341442,37.496853183
"9654",7,18,4,은행나무,GB,127.025501392,37.470376371
"9655",10,18,5,양버즘나무,PTA,127.02010929,37.486138488
"9656",8,30,7,양버즘나무,PTA,127.038383162,37.471208173
"9657",6,24,6,칠엽수,AC,127.013378934,37.49566622
"9658",6,28,8,느티나무,ZS,127.012621374,37.457170453
"9659",7,22,4,칠엽수,AC,127.011863731,37.501065986
"9660",7,11,2,은행나무,GB,126.988369806,37.465299451
"9661",7,36,9,느티나무,ZS,127.044787399,37.477402714
"9662",12,37,12,가중나무,AA,127.011093653,37.5168405
"9663",9,18,5,양버즘나무,PTA,127.013637898,37.514703571
"9664",10,20,8,양버즘나무,PTA,127.007859799,37.511269439
"9665",12,37,10,양버즘나무,PTA,127.020085377,37.513407106
"9666",8,36,12,양버즘나무,PTA,127.031751772,37.488841191
"9667",13,26,4,양버즘나무,PTA,127.022222044,37.486793422
"9668",5,10,2,메타세쿼이아,TB,126.993927526,37.473576578
"9669",10,28,4,양버즘나무,PTA,126.986456605,37.501754347
"9670",0,9,0,느티나무,ZS,127.016798877,37.481935589
"9671",12,34,10,양버즘나무,PTA,127.006064906,37.483148449
"9672",5,10,2,메타세쿼이아,TB,126.990789757,37.474638048
"9673",5,10,2,메타세쿼이아,TB,127.005326722,37.476611025
"9674",8,12,2,은행나무,GB,127.037604534,37.461602647
"9675",8,18,5,은행나무,GB,127.00538373,37.509965852
"9676",7,20,5,칠엽수,AC,127.01140574,37.503097474
"9677",12,55,8,양버즘나무,PTA,127.016220431,37.494326934
"9678",12,32,8,가중나무,AA,127.003528062,37.508051626
"9679",6,18,5,은행나무,GB,127.0449213,37.475604808
"9680",12,26,5,양버즘나무,PTA,126.986521453,37.50498818
"9681",6,14,2,은행나무,GB,127.023777484,37.471911576
"9682",11,24,12,양버즘나무,PTA,127.010088942,37.49867128
"9683",11,32,12,양버즘나무,PTA,126.994504189,37.486188815
"9684",10,27,10,양버즘나무,PTA,126.998639186,37.479811492
"9685",6,32,8,느티나무,ZS,127.014525954,37.480911747
"9686",9,21,5,느티나무,ZS,127.067196165,37.45585372
"9687",6,14,4,양버즘나무,PTA,127.01787052,37.500658259
"9688",8,36,10,양버즘나무,PTA,127.007456599,37.503544321
"9689",10,30,10,양버즘나무,PTA,127.013025896,37.502635238
"9690",6,20,4,양버즘나무,PTA,127.042241518,37.466663234
"9691",13,26,5,양버즘나무,PTA,127.0049055,37.490120308
"9692",7,28,10,양버즘나무,PTA,126.986153284,37.476524081
"9693",7,11,4,은행나무,GB,127.012449328,37.513300435
"9694",7,18,6,은행나무,GB,127.044271257,37.471513968
"9695",8,19,4,느티나무,ZS,127.039568429,37.468591255
"9696",5,9,2,느티나무,ZS,126.985518752,37.485872385
"9697",12,45,8,양버즘나무,PTA,127.008353788,37.490877201
"9698",9,22,5,양버즘나무,PTA,127.013892472,37.491879194
"9699",8,15,2,은행나무,GB,127.03720877,37.459785233
"9700",11,31,6,양버즘나무,PTA,126.990431582,37.502168721
"9701",12,30,7,양버즘나무,PTA,127.005708061,37.491095407
"9702",15,24,4,양버즘나무,PTA,127.023652687,37.481800087
"9703",9,19,5,양버즘나무,PTA,127.029180226,37.486777965
"9704",6,35,4,느티나무,ZS,127.045678573,37.463578721
"9705",7,22,4,양버즘나무,PTA,127.011649787,37.51315609
"9706",8,18,5,은행나무,GB,127.017644311,37.515579487
"9707",4,26,6,은행나무,GB,126.993999319,37.480153308
"9708",10,35,5,양버즘나무,PTA,127.013765558,37.508922843
"9709",10,27,6,양버즘나무,PTA,127.006464893,37.491602072
"9710",8,32,5,양버즘나무,PTA,127.027072316,37.490797598
"9711",8,23,4,양버즘나무,PTA,127.03536538,37.463469006
"9712",4,14,2,은행나무,GB,127.022159598,37.483067769
"9713",4,16,4,느티나무,ZS,126.983929784,37.485682354
"9714",7,28,5,은행나무,GB,127.046421222,37.474147993
"9715",8,24,5,양버즘나무,PTA,127.023291856,37.49908616
"9716",10,30,8,양버즘나무,PTA,126.998430001,37.4805026
"9717",5,22,5,느티나무,ZS,127.030097603,37.49215888
"9718",9,21,5,양버즘나무,PTA,127.012333385,37.484338474
"9719",7,30,8,양버즘나무,PTA,127.033225802,37.469285814
"9720",14,31,12,느티나무,ZS,127.087873246,37.462764025
"9721",9,31,12,느티나무,ZS,127.031643213,37.482298992
"9722",6,23,6,은행나무,GB,127.045282939,37.475256366
"9723",8,29,4,느티나무,ZS,127.08319321,37.461286374
"9724",7,21,5,은행나무,GB,127.044151733,37.474221583
"9725",7,24,6,은행나무,GB,127.042202375,37.472944137
"9726",12,24,7,양버즘나무,PTA,127.005670465,37.491071324
"9727",8,27,4,메타세쿼이아,TB,127.036925023,37.461999336
"9728",10,25,8,양버즘나무,PTA,127.041581373,37.46662876
"9729",12,34,10,양버즘나무,PTA,127.012127403,37.49895314
"9730",9,25,5,메타세쿼이아,TB,127.031009721,37.471183211
"9731",8,17,3,은행나무,GB,126.982519482,37.473478248
"9732",5,17,4,느티나무,ZS,127.002007323,37.504097863
"9733",12,54,12,가중나무,AA,127.009557896,37.516423473
"9734",9,27,5,양버즘나무,PTA,127.01503456,37.4848581
"9735",10,27,5,양버즘나무,PTA,126.98951228,37.486721818
"9736",7,34,7,칠엽수,AC,127.010132959,37.504490695
"9737",6,16,5,은행나무,GB,126.982141275,37.480459435
"9738",6,17,3,은행나무,GB,127.047329404,37.458453986
"9739",13,33,5,양버즘나무,PTA,127.001853967,37.503774535
"9740",6,12,2,은행나무,GB,127.047811417,37.457327051
"9741",8,20,6,메타세쿼이아,TB,127.034661878,37.473837484
"9742",12,35,12,양버즘나무,PTA,127.018717454,37.518005004
"9743",12,26,4,양버즘나무,PTA,127.008603331,37.50715581
"9744",12,29,5,양버즘나무,PTA,127.00485546,37.489909956
"9745",13,25,7,양버즘나무,PTA,127.008100266,37.490624307
"9746",11,28,6,양버즘나무,PTA,126.990253523,37.502131502
"9747",13,40,10,가중나무,AA,127.013487896,37.5154797
"9748",12,22,6,양버즘나무,PTA,127.007143159,37.507020536
"9749",9,35,7,양버즘나무,PTA,127.013343378,37.513386309
"9750",0,9,0,느티나무,ZS,127.007823918,37.478189599
"9751",10,32,11,양버즘나무,PTA,126.996710302,37.49928915
"9752",11,38,8,튤립나무,LT,127.008426709,37.507398195
"9753",11,31,12,양버즘나무,PTA,127.020003147,37.513803885
"9754",8,26,12,가중나무,AA,127.002817139,37.509556364
"9755",12,36,10,양버즘나무,PTA,127.007724711,37.483466256
"9756",9,32,5,양버즘나무,PTA,126.995996347,37.481057954
"9757",10,29,10,양버즘나무,PTA,127.040339747,37.468409277
"9758",4,6,2,왕벚나무,PS,127.055654145,37.447283263
"9759",7,24,4,양버즘나무,PTA,127.012080535,37.513369444
"9760",5,10,2,메타세쿼이아,TB,127.000512996,37.474321455
"9761",6,20,5,메타세쿼이아,TB,127.02750818,37.466600326
"9762",10,35,5,양버즘나무,PTA,127.004924194,37.482723345
"9763",8,24,6,양버즘나무,PTA,127.038882248,37.476891119
"9764",7,20,5,은행나무,GB,127.048539171,37.46987624
"9765",12,20,5,양버즘나무,PTA,126.982909796,37.492534946
"9766",11,32,6,양버즘나무,PTA,126.988762669,37.492119824
"9767",12,31,10,양버즘나무,PTA,126.985666887,37.504156165
"9768",9,23,6,양버즘나무,PTA,127.015519808,37.520193397
"9769",10,24,4,양버즘나무,PTA,126.999133669,37.479445618
"9770",7,19,5,양버즘나무,PTA,127.031202706,37.489518075
"9771",11,33,7,양버즘나무,PTA,127.010219578,37.492757505
"9772",12,35,10,양버즘나무,PTA,126.986454431,37.502370499
"9773",7,11,2,은행나무,GB,127.036763389,37.461495166
"9774",12,44,10,양버즘나무,PTA,126.999906669,37.507073309
"9775",14,32,12,양버즘나무,PTA,127.033240743,37.485709111
"9776",12,45,12,가중나무,AA,127.009094788,37.515975907
"9777",8,29,6,느티나무,ZS,127.061838073,37.456293745
"9778",7,31,4,양버즘나무,PTA,127.011326194,37.512994697
"9779",11,26,10,양버즘나무,PTA,126.993204629,37.488608018
"9780",9,22,4,양버즘나무,PTA,127.006092234,37.47958159
"9781",13,39,6,양버즘나무,PTA,126.988686836,37.495784575
"9782",4,33,8,양버즘나무,PTA,127.026989453,37.498112418
"9783",9,17,3,양버즘나무,PTA,127.001879664,37.482130525
"9784",13,18,10,양버즘나무,PTA,126.9998094,37.508244373
"9785",13,26,6,양버즘나무,PTA,127.035983511,37.482374093
"9786",0,9,0,느티나무,ZS,127.01766181,37.481885662
"9787",13,21,6,은행나무,GB,127.043315914,37.480794994
"9788",8,23,7,은행나무,GB,127.010879955,37.493687598
"9789",13,45,12,가중나무,AA,127.009572399,37.516113747
"9790",6,14,3,은행나무,GB,126.990268467,37.493363203
"9791",6,21,3,느티나무,ZS,126.984203423,37.476393263
"9792",9,20,4,양버즘나무,PTA,127.006244576,37.479275415
"9793",8,17,3,은행나무,GB,127.010303641,37.483966964
"9794",11,33,7,메타세쿼이아,TB,127.041210217,37.475272381
"9795",6,35,8,느티나무,ZS,127.081875027,37.461720078
"9796",9,34,8,양버즘나무,PTA,127.034181348,37.466534342
"9797",7,15,2,은행나무,GB,127.03764953,37.45954875
"9798",4,6,2,왕벚나무,PS,127.057189842,37.445794359
"9799",9,21,5,양버즘나무,PTA,127.027714235,37.489442968
"9800",8,22,8,양버즘나무,PTA,127.038446469,37.471693669
"9801",8,15,2,메타세쿼이아,TB,127.012892318,37.508660154
"9802",11,23,8,양버즘나무,PTA,127.000105172,37.507607062
"9803",4,17,4,느티나무,ZS,126.989281851,37.48642353
"9804",6,10,2,메타세쿼이아,TB,126.998015188,37.473534665
"9805",4,37,10,느티나무,ZS,127.068141037,37.45639065
"9806",5,15,3,은행나무,GB,127.055776356,37.447329959
"9807",6,23,5,느티나무,ZS,127.044850537,37.477270648
"9808",10,28,4,양버즘나무,PTA,127.037711544,37.48118027
"9809",10,30,6,양버즘나무,PTA,126.987551083,37.489763682
"9810",14,22,6,양버즘나무,PTA,127.037407238,37.480758843
"9811",10,18,5,양버즘나무,PTA,127.020654414,37.486307937
"9812",12,34,8,양버즘나무,PTA,127.009634941,37.492304802
"9813",7,24,4,양버즘나무,PTA,127.003914913,37.482740256
"9814",7,33,6,느티나무,ZS,127.047285636,37.462727223
"9815",9,26,7,느티나무,ZS,127.015499619,37.457647639
"9816",6,19,4,은행나무,GB,126.987741035,37.460495038
"9817",9,20,7,느티나무,ZS,127.058016007,37.457686002
"9818",7,24,6,은행나무,GB,127.04457172,37.472692397
"9819",7,17,5,양버즘나무,PTA,127.001422894,37.482232451
"9820",8,14,3,메타세쿼이아,TB,127.012054718,37.508423124
"9821",7,13,3,은행나무,GB,126.987595851,37.497488481
"9822",7,23,7,은행나무,GB,127.041762497,37.47532172
"9823",7,19,3,은행나무,GB,127.035902537,37.460359022
"9824",9,22,5,양버즘나무,PTA,127.025018066,37.49548251
"9825",8,24,5,양버즘나무,PTA,127.026065384,37.492904588
"9826",10,34,10,양버즘나무,PTA,126.99935783,37.500342011
"9827",10,22,10,양버즘나무,PTA,127.00927654,37.511782266
"9828",10,20,4,양버즘나무,PTA,127.02133604,37.486519738
"9829",5,10,2,메타세쿼이아,TB,126.985788614,37.476037908
"9830",6,15,4,느티나무,ZS,126.993651734,37.487476025
"9831",11,21,7,양버즘나무,PTA,127.022966304,37.496640661
"9832",8,14,4,은행나무,GB,127.011591436,37.513045457
"9833",6,35,8,느티나무,ZS,127.025277263,37.460354775
"9834",4,14,2,은행나무,GB,127.012661244,37.481985575
"9835",5,15,4,은행나무,GB,127.027359963,37.471833565
"9836",12,39,8,가중나무,AA,127.008241059,37.508487341
"9837",10,19,6,양버즘나무,PTA,127.015823915,37.501542361
"9838",13,42,6,양버즘나무,PTA,127.005360055,37.49620929
"9839",7,13,4,은행나무,GB,126.984862984,37.469692554
"9840",10,42,13,양버즘나무,PTA,127.022716197,37.507771109
"9841",15,33,7,양버즘나무,PTA,126.997779069,37.504120682
"9842",10,21,4,은행나무,GB,127.017034761,37.500969817
"9843",10,40,8,양버즘나무,PTA,127.006637353,37.494390764
"9844",7,31,10,양버즘나무,PTA,127.007396085,37.50352004
"9845",10,34,12,양버즘나무,PTA,126.995513054,37.484619515
"9846",5,10,2,메타세쿼이아,TB,127.003574375,37.476106659
"9847",6,25,7,은행나무,GB,127.043867082,37.474126518
"9848",9,27,6,느티나무,ZS,127.014715099,37.48413145
"9849",11,32,6,양버즘나무,PTA,126.987340115,37.489912181
"9850",11,38,6,양버즘나무,PTA,127.025457901,37.497169187
"9851",13,32,4,양버즘나무,PTA,127.040722613,37.479660531
"9852",13,43,13,은행나무,GB,127.022455886,37.508309401
"9853",8,23,5,양버즘나무,PTA,127.015233334,37.484897704
"9854",0,28,10,양버즘나무,PTA,127.038287535,37.478762636
"9855",12,34,8,양버즘나무,PTA,127.023497689,37.496801014
"9856",11,33,7,양버즘나무,PTA,127.013514934,37.511618264
"9857",10,45,7,양버즘나무,PTA,127.010912904,37.484819417
"9858",10,33,13,양버즘나무,PTA,127.023276997,37.506565318
"9859",10,26,8,양버즘나무,PTA,127.037672493,37.480451212
"9860",6,22,6,양버즘나무,PTA,127.01254386,37.484221833
"9861",13,28,10,느티나무,ZS,127.091318887,37.463685907
"9862",13,33,10,양버즘나무,PTA,126.988902943,37.498095137
"9863",8,21,6,양버즘나무,PTA,127.039133182,37.470244011
"9864",11,25,6,양버즘나무,PTA,127.013505566,37.511678357
"9865",13,22,6,양버즘나무,PTA,127.020254098,37.513013219
"9866",8,20,3,양버즘나무,PTA,127.014123616,37.484483813
"9867",12,43,8,양버즘나무,PTA,126.998124712,37.499843536
"9868",8,24,3,양버즘나무,PTA,127.036073063,37.476299924
"9869",3,13,2,느티나무,ZS,126.983001352,37.485631414
"9870",10,20,6,양버즘나무,PTA,127.038955125,37.477119234
"9871",13,17,4,양버즘나무,PTA,127.021836089,37.486675288
"9872",9,32,7,느티나무,ZS,127.058396311,37.457583209
"9873",6,17,4,양버즘나무,PTA,127.040503594,37.468322918
"9874",6,38,9,느티나무,ZS,127.01446274,37.457337747
"9875",9,26,6,느티나무,ZS,127.074813786,37.458702512
"9876",9,26,6,느티나무,ZS,127.014704698,37.484187474
"9877",8,30,10,양버즘나무,PTA,127.029960425,37.492593407
"9878",8,25,4,양버즘나무,PTA,127.034401318,37.464402188
"9879",9,22,3,양버즘나무,PTA,126.987461431,37.505196221
"9880",7,9,3,느티나무,ZS,127.023809391,37.504139366
"9881",7,16,3,은행나무,GB,127.049390032,37.470274114
"9882",0,9,0,느티나무,ZS,127.02766625,37.483805472
"9883",11,24,5,양버즘나무,PTA,127.028939333,37.492804773
"9884",9,24,5,느티나무,ZS,127.077543846,37.459081832
"9885",9,22,7,느티나무,ZS,127.058104742,37.457653133
"9886",0,9,0,느티나무,ZS,127.010508844,37.479548414
"9887",10,28,7,양버즘나무,PTA,127.009463024,37.511862827
"9888",8,24,6,양버즘나무,PTA,127.012395086,37.50995148
"9889",8,10,2,은행나무,GB,127.013543294,37.514818555
"9890",7,17,5,양버즘나무,PTA,127.022152992,37.50150282
"9891",6,15,4,은행나무,GB,127.04818216,37.45698717
"9892",9,18,5,은행나무,GB,126.998122311,37.496050153
"9893",8,21,3,은행나무,GB,127.038315145,37.462591421
"9894",7,14,8,양버즘나무,PTA,127.03605735,37.468257963
"9895",6,37,7,느티나무,ZS,127.017693877,37.458874657
"9896",0,9,0,느티나무,ZS,127.019052155,37.482597988
"9897",7,23,5,은행나무,GB,127.046725703,37.473858628
"9898",12,40,8,양버즘나무,PTA,127.009122169,37.488521594
"9899",15,24,3,양버즘나무,PTA,126.994065742,37.503071375
"9900",12,19,12,가중나무,AA,127.00743733,37.51049018
"9901",8,25,5,양버즘나무,PTA,127.025994772,37.493056094
"9902",12,37,6,양버즘나무,PTA,126.998124886,37.488964235
"9903",4,27,6,느티나무,ZS,127.016595729,37.457729903
"9904",8,20,4,느티나무,ZS,127.039679062,37.468414995
"9905",9,28,7,양버즘나무,PTA,127.034302277,37.467064334
"9906",7,8,3,메타세쿼이아,TB,127.043160298,37.479964859
"9907",4,57,10,느티나무,ZS,127.089272706,37.46301356
"9908",10,19,5,양버즘나무,PTA,127.016967362,37.509670227
"9909",6,18,3,양버즘나무,PTA,127.00352419,37.501315081
"9910",9,22,5,느티나무,ZS,127.078645214,37.459893399
"9911",7,20,5,메타세쿼이아,TB,127.040727503,37.474467509
"9912",8,19,4,느티나무,ZS,127.08106536,37.460372066
"9913",8,22,5,은행나무,GB,127.038692344,37.462640548
"9914",9,29,8,양버즘나무,PTA,127.00640999,37.478554227
"9915",4,16,3,느티나무,ZS,126.985782079,37.485900201
"9916",4,17,3,느티나무,ZS,127.044250752,37.464801888
"9917",10,23,4,양버즘나무,PTA,127.004121682,37.485432376
"9918",9,30,5,양버즘나무,PTA,127.025564826,37.494352116
"9919",7,24,6,느티나무,ZS,127.054381162,37.459681651
"9920",7,31,6,은행나무,GB,127.043296963,37.474069927
"9921",7,26,4,은행나무,GB,127.044130661,37.473261408
"9922",6,17,7,느티나무,ZS,127.016828844,37.458189083
"9923",4,26,5,느티나무,ZS,126.988684924,37.479331558
"9924",11,40,4,양버즘나무,PTA,127.001604777,37.50504008
"9925",10,25,5,양버즘나무,PTA,127.007688462,37.483252521
"9926",13,29,6,튤립나무,LT,127.000594377,37.504723436
"9927",9,30,7,양버즘나무,PTA,127.034397306,37.467240997
"9928",10,27,5,양버즘나무,PTA,126.990809395,37.484697973
"9929",10,32,5,느티나무,ZS,127.024710196,37.50347501
"9930",8,23,5,양버즘나무,PTA,126.991411476,37.483758787
"9931",17,21,5,양버즘나무,PTA,127.035884253,37.482390514
"9974",7,20,7,회화나무,STJ,127.011107657,37.485200767
"9932",13,19,4,양버즘나무,PTA,127.023643635,37.48159847
"9933",9,35,6,양버즘나무,PTA,127.029770749,37.48908199
"9934",15,28,7,양버즘나무,PTA,127.037476852,37.480651597
